colorterm	term	force_color	tty_compatible	no_color	isatty	forced	is_terminal	is_dumb	color_system	no_color_flag
' truecolor '	'xterm-16color'	''	'0'	-	True	False	False	False	None	False
' truecolor '	'xterm-16color'	''	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'0'	-	False	False	False	False	None	False
' truecolor '	'xterm-16color'	''	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'0'	''	True	False	False	False	None	False
' truecolor '	'xterm-16color'	''	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'0'	''	False	False	False	False	None	False
' truecolor '	'xterm-16color'	''	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'0'	'1'	True	False	False	False	None	True
' truecolor '	'xterm-16color'	''	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	''	'0'	'1'	False	False	False	False	None	True
' truecolor '	'xterm-16color'	''	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	''	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	''	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	''	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	''	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	''	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	-	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	''	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'0'	-	True	False	False	False	None	False
' truecolor '	'xterm-16color'	'1'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'0'	-	False	False	False	False	None	False
' truecolor '	'xterm-16color'	'1'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'0'	''	True	False	False	False	None	False
' truecolor '	'xterm-16color'	'1'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'0'	''	False	False	False	False	None	False
' truecolor '	'xterm-16color'	'1'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'xterm-16color'	'1'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'xterm-16color'	'1'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'1'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'1'	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	-	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	''	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'0'	-	True	False	False	False	None	False
' truecolor '	'xterm-16color'	'0'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'0'	-	False	False	False	False	None	False
' truecolor '	'xterm-16color'	'0'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'0'	''	True	False	False	False	None	False
' truecolor '	'xterm-16color'	'0'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'0'	''	False	False	False	False	None	False
' truecolor '	'xterm-16color'	'0'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'xterm-16color'	'0'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'xterm-16color'	'0'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'xterm-16color'	'0'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'xterm-16color'	'0'	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	-	-	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	-	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	-	-	False	False	False	False	None	False
' truecolor '	'kitty'	-	-	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	-	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	-	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	-	''	False	False	False	False	None	False
' truecolor '	'kitty'	-	-	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	-	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	-	-	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	-	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	-	''	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	''	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	''	-	False	False	False	False	None	False
' truecolor '	'kitty'	-	''	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	''	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	''	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	''	''	False	False	False	False	None	False
' truecolor '	'kitty'	-	''	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	-	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	-	''	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	-	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	-	'0'	-	True	False	False	False	None	False
' truecolor '	'kitty'	-	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'0'	-	False	False	False	False	None	False
' truecolor '	'kitty'	-	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'0'	''	True	False	False	False	None	False
' truecolor '	'kitty'	-	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'0'	''	False	False	False	False	None	False
' truecolor '	'kitty'	-	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'0'	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	-	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	-	'0'	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	-	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	-	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	-	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	-	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	-	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	-	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	''	-	-	True	False	False	False	None	False
' truecolor '	'kitty'	''	-	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	-	-	False	False	False	False	None	False
' truecolor '	'kitty'	''	-	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	-	''	True	False	False	False	None	False
' truecolor '	'kitty'	''	-	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	-	''	False	False	False	False	None	False
' truecolor '	'kitty'	''	-	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	-	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	''	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	''	-	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	''	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	''	''	-	True	False	False	False	None	False
' truecolor '	'kitty'	''	''	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	''	-	False	False	False	False	None	False
' truecolor '	'kitty'	''	''	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	''	''	True	False	False	False	None	False
' truecolor '	'kitty'	''	''	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	''	''	False	False	False	False	None	False
' truecolor '	'kitty'	''	''	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	''	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	''	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	''	''	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	''	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	''	'0'	-	True	False	False	False	None	False
' truecolor '	'kitty'	''	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'0'	-	False	False	False	False	None	False
' truecolor '	'kitty'	''	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'0'	''	True	False	False	False	None	False
' truecolor '	'kitty'	''	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'0'	''	False	False	False	False	None	False
' truecolor '	'kitty'	''	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'0'	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	''	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	''	'0'	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	''	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	''	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	''	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	''	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	''	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	''	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	-	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	''	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'0'	-	True	False	False	False	None	False
' truecolor '	'kitty'	'1'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'0'	-	False	False	False	False	None	False
' truecolor '	'kitty'	'1'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'0'	''	True	False	False	False	None	False
' truecolor '	'kitty'	'1'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'0'	''	False	False	False	False	None	False
' truecolor '	'kitty'	'1'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	'1'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	'1'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'1'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'1'	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	-	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	-	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	''	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	''	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'0'	-	True	False	False	False	None	False
' truecolor '	'kitty'	'0'	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'0'	-	False	False	False	False	None	False
' truecolor '	'kitty'	'0'	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'0'	''	True	False	False	False	None	False
' truecolor '	'kitty'	'0'	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'0'	''	False	False	False	False	None	False
' truecolor '	'kitty'	'0'	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'0'	'1'	True	False	False	False	None	True
' truecolor '	'kitty'	'0'	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'0'	'1'	False	False	False	False	None	True
' truecolor '	'kitty'	'0'	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'kitty'	'0'	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'kitty'	'0'	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	-	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	-	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	-	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	-	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	-	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	-	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	-	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	''	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	''	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	''	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	''	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	-	''	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	''	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	-	''	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'0'	-	True	False	False	False	None	False
' truecolor '	'screen-256color'	-	'0'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'0'	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	'0'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'0'	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	-	'0'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'0'	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	-	'0'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'0'	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	-	'0'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'0'	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	-	'0'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'1'	-	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	-	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	''	True	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	''	False	False	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	-	'1'	'1'	True	False	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'1'	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'1'	'1'	False	False	True	False	truecolor	True
' truecolor '	'screen-256color'	-	'1'	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	-	-	True	False	False	False	None	False
' truecolor '	'screen-256color'	''	-	-	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	-	-	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	-	-	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	-	''	True	False	False	False	None	False
' truecolor '	'screen-256color'	''	-	''	True	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	-	''	False	False	False	False	None	False
' truecolor '	'screen-256color'	''	-	''	False	True	True	False	truecolor	False
' truecolor '	'screen-256color'	''	-	'1'	True	False	False	False	None	True
' truecolor '	'screen-256color'	''	-	'1'	True	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	-	'1'	False	False	False	False	None	True
' truecolor '	'screen-256color'	''	-	'1'	False	True	True	False	truecolor	True
' truecolor '	'screen-256color'	''	''	-	True	False	False	False	None	False
